"LabID","CRA","Error","Material","Species","SiteName","Country","Longitude","Latitude","Region"
"AA-1164",9100,140,"charcoal","Pisum","'Ain Ghazal","JO",35.976,31.988,"1"
"AA-1167",8570,180,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25037",8775,75,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25424",8030,65,"charcoal/mortar",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25425",8080,65,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25426",8205,65,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25427",7910,60,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25428",7910,60,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-25429",7980,55,"seeds (charred)","Lens","'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5196",7670,100,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5197",8090,75,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5198",7960,75,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5199",8270,75,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5200",8780,70,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5201",8235,70,"wood",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5202",8310,70,"wood",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5203",8200,75,"wood",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5205",7895,95,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"AA-5206",7990,80,"seeds (charred)","Pisum","'Ain Ghazal","JO",35.976,31.988,"1"
"AA-98396",7975,56,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Beta-19906",8970,150,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Beta-19907",8520,110,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14758",8004,38,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14762",7921,40,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14763",7955,40,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14764",8004,40,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14765",8723,38,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14768",8554,39,"bone","Bos","'Ain Ghazal","JO",35.976,31.988,"1"
"Erl-14769",8796,40,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12959",9000,90,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12960",9030,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12961",8930,60,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12962",8680,190,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12963",8970,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12964",8970,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12965",9050,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12966",9200,110,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12967",8930,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12968",8970,110,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12969",8810,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12970",8650,200,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12971",8460,90,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-12972",8165,50,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-14257",8720,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-14258",8810,160,"seed (charred)","Pisum","'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-17494",7825,65,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"GrN-17495",7915,95,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4877",8208,77,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4878",8253,76,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4879",7952,77,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4880",7726,73,"seeds (charred)","Lens","'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4881",7880,82,"seeds (charred)","Lens","'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4882",7809,74,"seeds (charred)","Lens","'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4883",8230,76,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4884",7857,74,"seeds (charred)","Lens","'Ain Ghazal","JO",35.976,31.988,"1"
"KN-4885",7939,87,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-5054",8236,81,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-5055",8162,62,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-5056",8083,47,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"KN-5188",8515,50,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"OxA-1472",8660,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"OxA-1473",8700,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"OxA-1742",8660,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"OxA-1743",8700,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
,8750,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
,8750,80,"charcoal",,"'Ain Ghazal","JO",35.976,31.988,"1"
"Beta-56560",8030,120,,,"'Ain Jammam","JO",35.4686,30.0203,"1"
"Beta-56561",8520,190,,,"'Ain Jammam","JO",35.4686,30.0203,"1"
"RT-2453",8895,60,"charcoal","Crataegus","Abu Gosh","IL",35.1083,31.8054,"1"
"BM-1120",8666,66,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1121",10792,82,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1122",9374,72,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1423",8676,72,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1424",8190,77,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1425",8393,72,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1718R",11140,140,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1719R",9100,100,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1721R",8490,110,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1722R",8640,100,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"BM-1724R",8020,100,"charcoal",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-1190",8500,120,"grain (charred)","Triticum monococcum,Triticum dicoccum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-1227",8320,80,"charcoal (twig)",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-1228",9680,90,"charcoal (twig)",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-170",10600,200,"grain (charred)","Triticum boeoticum/monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-171",10600,200,"grain (charred)","Triticum boeoticum/monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-172",10900,200,"grain (charred)","Triticum boeoticum/monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-17225",8066,39,"grain (charred)","Triticum durum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-17226",8175,40,"grain (charred)","Triticum aestivum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-1930",8180,100,"grain (charred)","Secale montanum/Secale vavilovii/Triticum boeoticum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-1931",7890,90,"grain (charred)","Triticum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-2167",8270,100,"grain (charred)","Hordeum vulgare","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-2168",8330,100,"charcoal (twig)",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-2169",8640,110,"grain (charred)","Triticum monococcum,Hordeum vulgare","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-386",10800,160,"grain (charred)","Triticum boeoticum/monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-387",11070,160,"bone (charred)","Bos","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-397",10420,140,"grain (charred)","Triticum boeoticum/monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-407",10050,180,"bone (charred)","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-408",10250,160,"bone","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-430",11020,150,"bone","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-431",10680,150,"bone","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-432",9540,170,"bone (charred)","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-433",9840,200,"humic acid",,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-434",10490,150,"bone (charred)","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-435",10450,180,"bone","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-4660",8180,200,"bone","Homo sapiens","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-468",11090,150,"bone (charred)","Bos","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-469",10920,140,"bone (humic)","Bos","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-470",10820,160,"bone (humic)","Bos","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-471",10620,150,"bone (humic)","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-472",10750,170,"bone (humic)","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-473",10000,170,"bone (charred)","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-474",10930,150,"bone (humic)","Ovis orientalis","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-475",9060,140,"bone (humic)","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-476",9600,200,"bone","Gazella","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-5842",8260,75,"grain (charred)","Triticum aestivum/spelta","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-5843",8275,65,"grain (charred)","Secale cereale","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-6336",8140,90,"grain (charred)","Triticum monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-6417",8170,90,"grain (charred)","Triticum monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-6418",8115,80,"grain (charred)","Hordeum vulgare","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-6419",8230,80,"grain (charred)","Triticum dicoccum/durum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-6685",10930,120,"grain (charred)","Secale cereale","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-7122",8290,75,"grain (charred)","Triticum monococcum","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-8718",11140,100,"grain","Secale cereale","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-8719",10610,100,"grain (charred)","Secale cereale","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-876",8500,90,"bone (charred)","Equus asinus","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-877",8300,150,"bone (charred)","Ovis/Capra","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-878",8490,110,"bone (charred)","Equus asinus","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-879",8570,130,"bone (charred)","Equus asinus","Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-880",14920,180,,,"Abu Hureyra","SY",38.3933,35.8683,"2"
"OxA-881",8870,100,"bone (charred)","Ovis/Capra","Abu Hureyra","SY",38.3933,35.8683,"2"
"Pta-2699",10110,100,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-3635",8640,120,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4551",9790,100,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4552",9920,80,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4568",9970,120,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4572",9790,100,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4577",9870,100,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"Pta-4580",9800,80,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
,10110,100,"charcoal",,"Abu Madi 1","EG",33.99,28.55,"1"
"I-5498",9970,150,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"I-5499",10230,150,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"I-5500",10230,150,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3080",11660,90,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3286",10420,100,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3289",10300,100,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3290",10340,90,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3291",10140,80,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3292",10550,90,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"Pta-3293",10420,100,"charcoal",,"Abu Salem","IL",34.5531,30.5072,"1"
"A-11802",8625,85,,,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
"A-11803",8465,120,"wood",,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
"A-11804",8565,55,"wood",,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
"A-11805",8370,80,"wood",,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
"A-11806",8610,95,"wood",,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
"A-11807",8410,80,"wood",,"Ain Abu Nukhayla","JO",35.4069,29.5486,"1"
,8030,120,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8030,120,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8030,120,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8520,190,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8520,190,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8520,190,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8030,120,,,"Ain Jammam","JO",35.4686,30.0203,"1"
,8520,190,,,"Ain Jammam","JO",35.4686,30.0203,"1"
"GifA-100400",10540,90,"charcoal",,"Ain Mallaha","IL",35.5792,33.087,"1"
"GifA-70012",8740,40,"bone/charcoal",,"Ain Mallaha","IL",35.5792,33.087,"1"
"GifA-70013",10200,50,"bone/charcoal",,"Ain Mallaha","IL",35.5792,33.087,"1"
"GifA-70014",12250,60,"bone/charcoal",,"Ain Mallaha","IL",35.5792,33.087,"1"
"GifA-99332",10530,100,"charcoal",,"Ain Mallaha","IL",35.5792,33.087,"1"
"Beta-138548",8750,40,"charcoal",,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-138583",8390,110,"charcoal",,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-138584",8750,40,"charcoal",,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-138586",7970,120,"charcoal",,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-173036",8260,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174035",8560,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174036",8260,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174037",8310,130,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174038",7930,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174039",7860,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174040",7690,50,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Beta-174041",8300,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31913",8283,41,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31914",8205,35,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31915",8293,39,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31916",8021,33,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31917",8132,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31918",8246,39,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31919",8181,45,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31920",8121,52,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31921",8146,36,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31922",8365,40,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31923",8309,49,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31924",8290,50,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31925",7979,42,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"KIA-31926",8199,34,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
,8283,41,,,"Akarçay Tepe","TR",38.0257,36.9191,"2"
"Pta-1367",10680,190,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"Pta-1368",12950,200,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"Pta-5435",12620,110,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"RT-1367",10740,200,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"RT-1367a",10680,190,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"RT-1367b",10740,200,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"RT-1368",12950,200,"charcoal",,"al-Wad Cave","IL",34.9653,32.6706,"1"
"RTT-5786",11370,115,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-5790",11965,125,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6095-2",11610,80,"charcoal",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6096-2",12340,85,"charcoal",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6098-2",12430,80,"charcoal",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6105",11935,100,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6106",11840,100,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6107",12350,100,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6114",11570,75,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6115",11570,75,"bone",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6116",11640,70,"charcoal",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"RTT-6117-2",12300,70,"charcoal",,"al-Wad Terrace","IL",34.9653,32.6706,"1"
"SMU-2373",14500,190,"charcoal",,"Arabi I, Wadi Feiran","EG",33.499,28.78,"1"
"N-5976",8290,145,"charcoal",,"Aray 2","SY",36.51,35.91,"2"
"P-585",8064,78,"charcoal",,"Arpachiyah","IQ",43.2033,36.3633,"2"
"OxA-7915",7995,50,"charcoal (bulk,ash)",,"Ashkelon","IL",34.5667,31.6667,"1"
"AA-100674",9650,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-100684",8820,50,"dung",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-100687",9050,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-100690",8960,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101168",9120,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101170",9600,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101172",8900,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101173",8870,50,"dung",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101176",8900,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101177",9010,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101178",8710,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101180",8860,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101181",8720,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101182",8830,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101183",8790,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101860",8870,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-101862",9020,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87955",8770,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87957",8850,30,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87958",8770,30,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87960",8780,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87961",8910,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87962",8830,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87979",8760,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87981",8570,40,"seed (silicified)","Celtis","Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87982",8640,30,"seed (silicified)","Celtis","Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87983",8560,40,"seed (silicified)","Celtis","Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-87987",8670,30,"seed (silicified)","Celtis","Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-96470",8930,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-96733",8860,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-96734",8880,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"AA-97666",8660,50,"seed",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-18617",8730,45,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-18618",8725,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-18619",8610,55,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-18620",8720,55,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19114",8515,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19115",8710,100,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19116",8920,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19117",8710,130,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19118",8760,45,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19119",8760,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19120",8815,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19121",8590,80,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19358",8550,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19359",8570,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19360",8695,25,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19361",8595,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19362",8630,30,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19363",8675,25,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19364",8585,45,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19365",8420,30,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19366",8400,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19858",8770,90,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19860",8720,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19861",8670,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19862",8580,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19865",8880,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19866",8560,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19867",8630,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19868",8530,110,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19869",8740,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-19870",8720,80,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20349",8840,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20351",8670,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20352",8720,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20353",8740,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20354",8710,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20355",8550,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20356",8560,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-20684",8720,70,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28614",8840,50,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28616",8860,60,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28617",8980,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
"GrN-28618",8940,40,"charcoal",,"Aşıklı Höyük","TR",34.2298,38.3492,"3"
